,game_name,game_genres,game_image,game_release_date,game_price,review_text,review_score,language,author,playtime_at_review,timestamp_created
1,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,This game hurts.,True,english,76561198096585584,124.0,2024-09-25 05:22:41
2,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,no happy endings in night city,True,english,76561199581877935,8.966666666666667,2024-09-25 05:15:12
3,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,MASTERPIECE. Also Cyberpunk cured my depression.,True,english,76561198032054017,316.46666666666664,2024-09-25 05:13:26
4,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,good,True,english,76561199128718197,169.78333333333333,2024-09-25 05:06:38
5,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,Almost the same feeling of wonder as when I played GTA 3 for the very first time.,True,english,76561197989532294,89.73333333333333,2024-09-25 04:57:13
6,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,Why you lock Erebus behind Reed storyline,True,english,76561199331368831,273.1333333333333,2024-09-25 04:55:46
7,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,Fantastic game world.  I'm currently 100%ing it for the 3rd time.,True,english,76561198006069457,19.666666666666668,2024-09-25 04:41:22
8,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,why did jackie die grrr,True,english,76561199192592650,8.733333333333333,2024-09-25 04:40:51
9,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,"I played this game on the ps4 and I enjoyed it! I thought it was an interesting storyline and the difficulty level on normal was good enough for me to handle (I am not great at games). However, I recently got a new pc and decided to buy the game again because I heard of all the new updates and DLC, and it is like a whole new game. The skill tree is seamless and feels like it has a lot more weight to it. The weapon system is much more understandable. I haven't got to the new DLC but I am excited to see how it adds to the story. Overall, its super fun to replay and discover new ways to play the game!",True,english,76561199772155472,14.5,2024-09-25 04:36:58
10,Cyberpunk 2077,RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/header.jpg?t=1726188854,2020-12-09,37990.5,good,True,english,76561199053282539,7.016666666666667,2024-09-25 04:33:05
