,game_name,game_genres,game_image,game_release_date,game_price,review_text,review_score,language,author,playtime_at_review,timestamp_created
0,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,"its a learning curve, but worth it. hands down the BEST BR out there.",True,english,76561198150855629,26.616666666666667,2024-09-25 04:59:29
1,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,good,True,english,76561199006157895,50.13333333333333,2024-09-25 03:36:19
2,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,"My first game, I was smacked in the head with a frying pan.... After that, I found the game fun. 8/10 for in game brain damage.",True,english,76561198856507936,2.5833333333333335,2024-09-25 03:05:25
3,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,The OG BR for those who enjoy a challenge.,True,english,76561197961032885,505.9,2024-09-25 01:29:41
4,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,everyone but me is hacking buts its aight,True,english,76561198007144841,503.31666666666666,2024-09-25 01:09:25
5,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,"Best online competitive FPS ever made. FACT. Special mention to CS, OW2, Valorant. Made in South Korea--much love!",True,english,76561197960675514,4223.1,2024-09-24 22:53:45
6,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,"Too much ""anime"", but love the physics",True,english,76561198987630063,342.48333333333335,2024-09-24 20:34:01
7,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,"I've been thoroughly enjoying this game recently and I was an OG player back when it came out. 

The gun play is unmatched, the graphics are fantastic on ultra. Sounds are accurate and reliable. 

",True,english,76561198017021975,1065.5,2024-09-24 20:08:01
8,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,best tactical shooter iv played.,True,english,76561198410595754,1826.3833333333334,2024-09-24 19:27:26
9,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,classic,True,english,76561198134689036,2579.116666666667,2024-09-24 16:32:10
10,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,"20k cheaters banned a day and they're adding zombies to crate drops.
I paid for the game before it went free to play, assuming it wouldn't have the csgo free account free to cheat issue, and i want my money back.",False,english,76561198053186529,1830.4,2024-09-24 15:55:50
12,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,top,True,english,76561197971321511,48.5,2024-09-24 14:11:28
13,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,"I just love me a battle royale that's somewhat grounded in reality. 
I love projectile-based combat. 
I love at least an attempt made, to keep real-world guns true to their real forms.
Leaning, ADS, prone, shoulder-fire AND hip fire options are great to have and play with.
Big maps. Lots of verticality. 

And its now free. 
It's just a good game imo. Very difficult. But reallllyy fun.",True,english,76561198817273134,766.5666666666667,2024-09-24 07:10:14
14,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,"the game is generally good, it is even interesting to play.. but my ""respect"" to players from the Far East on the European servers, as well as the technical part of the game",True,english,76561198975833750,1781.2333333333333,2024-09-24 05:44:28
15,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,"I liked it better when it wasnt a free game, but the core gameplay is still fun.",True,english,76561198088406468,34.666666666666664,2024-09-24 01:20:25
16,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,Cancer bad disgusting game,False,english,76561198425816036,255.68333333333334,2024-09-23 22:59:11
17,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,Dag komandolarina karsi oynanmadigi surece zevkli,True,english,76561198387290470,43.95,2024-09-23 22:58:06
18,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,The game is good overall fun to play but Full of clickers with hack's and cheat's..... zero gamer's these dayZ,True,english,76561198028708839,157.35,2024-09-23 21:34:14
19,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,best game except hackers but lately its not as bad,True,english,76561198264732482,120.93333333333334,2024-09-23 20:19:11
20,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,its okey,True,english,76561198294110669,641.15,2024-09-23 19:28:54
21,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,babaci,True,english,76561198300392888,23.966666666666665,2024-09-23 18:37:20
24,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,goated game.,True,english,76561198240358300,65.55,2024-09-23 14:50:36
25,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,Too many hackers,False,english,76561197999046315,1030.7,2024-09-23 13:46:33
26,PUBG: BATTLEGROUNDS,"Action, Adventure, Massively Multiplayer, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/header.jpg?t=1726725837,2017-12-21,0.0,Jogo bom pra resenhar com os amigos,True,english,76561197991861859,70.33333333333333,2024-09-23 13:25:02
